Day of Created At,Id,Type,Teams Count
"16 May, 2017",9922,student,0
"16 May, 2017",9923,student,0
"17 May, 2017",9924,student,0
"17 May, 2017",9925,student,0
"17 May, 2017",9926,student,0
"17 May, 2017",9927,student,0
"17 May, 2017",9928,student,1
"17 May, 2017",9929,student,2
"17 May, 2017",9938,student,0
"17 May, 2017",9939,student,0
"17 May, 2017",9941,student,0
"17 May, 2017",9942,student,0
"17 May, 2017",9944,student,0
"17 May, 2017",9947,student,0
"18 May, 2017",9951,student,0
"18 May, 2017",9953,student,1
"18 May, 2017",9954,student,1
"18 May, 2017",9957,student,0
"18 May, 2017",9962,student,1
"18 May, 2017",9964,student,0
"18 May, 2017",9965,student,1
"18 May, 2017",9966,student,0
"18 May, 2017",9967,student,0
"18 May, 2017",9968,student,1
"18 May, 2017",9969,student,1
"18 May, 2017",9970,student,0
"18 May, 2017",9971,student,0
"18 May, 2017",9974,student,2
"18 May, 2017",9975,student,1
"18 May, 2017",9976,student,1
"19 May, 2017",9987,student,1
"20 May, 2017",9988,student,1
"20 May, 2017",9989,student,2
"20 May, 2017",9990,student,0
"20 May, 2017",9992,student,0
"21 May, 2017",9995,student,0
"22 May, 2017",9996,student,1
"22 May, 2017",9997,student,1
"22 May, 2017",9998,student,1
"22 May, 2017",9999,student,2
"22 May, 2017",10000,student,1
"23 May, 2017",10001,student,0
"23 May, 2017",10005,student,0
"23 May, 2017",10007,student,0
"23 May, 2017",10009,student,0
"23 May, 2017",10010,student,0
"23 May, 2017",10011,student,0
"23 May, 2017",10016,student,0
"23 May, 2017",10017,student,0
"23 May, 2017",10020,student,0
"24 May, 2017",10022,student,0
"24 May, 2017",10024,student,1
"24 May, 2017",10025,student,0
"24 May, 2017",10026,student,1
"24 May, 2017",10027,student,0
"24 May, 2017",10030,student,0
"24 May, 2017",10032,student,0
"24 May, 2017",10033,student,2
"24 May, 2017",10036,student,0
"24 May, 2017",10038,student,1
"24 May, 2017",10039,student,0
"24 May, 2017",10044,student,0
"24 May, 2017",10047,student,0
"24 May, 2017",10048,student,0
"24 May, 2017",10049,student,0
"24 May, 2017",10050,student,0
"24 May, 2017",10052,student,0
"24 May, 2017",10053,student,0
"24 May, 2017",10054,student,0
"24 May, 2017",10055,student,0
"25 May, 2017",10056,student,2
"25 May, 2017",10057,student,0
"25 May, 2017",10058,student,1
"25 May, 2017",10059,student,0
"25 May, 2017",10064,student,0
"25 May, 2017",10065,student,1
"25 May, 2017",10066,student,1
"25 May, 2017",10070,student,1
"25 May, 2017",10071,student,0
"25 May, 2017",10072,student,0
"25 May, 2017",10074,student,0
"25 May, 2017",10075,student,1
"25 May, 2017",10076,student,1
"25 May, 2017",10077,student,0
"26 May, 2017",10081,student,1
"26 May, 2017",10082,student,2
"26 May, 2017",10083,student,0
"26 May, 2017",10084,student,0
"26 May, 2017",10090,student,0
"26 May, 2017",10092,student,1
"27 May, 2017",10099,student,0
"27 May, 2017",10100,student,0
"27 May, 2017",10101,student,0
"28 May, 2017",10102,student,1
"28 May, 2017",10103,student,0
"29 May, 2017",10104,student,0
"29 May, 2017",10106,student,0
"29 May, 2017",10107,student,0
"29 May, 2017",10110,student,0
"29 May, 2017",10111,student,0
"29 May, 2017",10112,student,1
"30 May, 2017",10115,student,0
"30 May, 2017",10124,student,0
"30 May, 2017",10129,student,0
"30 May, 2017",10134,student,1
"30 May, 2017",10135,student,0
"31 May, 2017",10136,student,0
"31 May, 2017",10138,student,1
"31 May, 2017",10139,student,0
"31 May, 2017",10143,student,0
"31 May, 2017",10147,student,0
"31 May, 2017",10148,student,0
"31 May, 2017",10151,student,1
"31 May, 2017",10156,student,1
"31 May, 2017",10158,student,1
"1 June, 2017",10160,student,0
"1 June, 2017",10161,student,0
"1 June, 2017",10166,student,1
"1 June, 2017",10171,student,1
"1 June, 2017",10176,student,0
"1 June, 2017",10178,student,1
"1 June, 2017",10179,student,1
"1 June, 2017",10180,student,3
"2 June, 2017",10185,student,1
"2 June, 2017",10186,student,1
"2 June, 2017",10187,student,0
"2 June, 2017",10188,student,0
"2 June, 2017",10189,student,0
"2 June, 2017",10191,student,0
"3 June, 2017",10193,student,0
"3 June, 2017",10195,student,1
"4 June, 2017",10196,student,0
"4 June, 2017",10197,student,0
"4 June, 2017",10198,student,0
"4 June, 2017",10199,student,1
"4 June, 2017",10201,student,0
"5 June, 2017",10202,student,0
"5 June, 2017",10203,student,2
"5 June, 2017",10207,student,0
"5 June, 2017",10213,student,1
"5 June, 2017",10214,student,1
"6 June, 2017",10215,student,1
"6 June, 2017",10217,student,2
"6 June, 2017",10218,student,1
"6 June, 2017",10219,student,1
"6 June, 2017",10220,student,1
"6 June, 2017",10221,student,0
"6 June, 2017",10222,student,0
"6 June, 2017",10229,student,0
"6 June, 2017",10231,student,0
"6 June, 2017",10234,student,0
"6 June, 2017",10236,student,0
"6 June, 2017",10238,student,2
"6 June, 2017",10239,student,3
"6 June, 2017",10240,student,1
"6 June, 2017",10241,student,1
"6 June, 2017",10242,student,3
"6 June, 2017",10244,student,0
"6 June, 2017",10245,student,0
"7 June, 2017",10247,student,0
"7 June, 2017",10248,student,0
"7 June, 2017",10249,student,0
"7 June, 2017",10250,student,1
"7 June, 2017",10251,student,1
"7 June, 2017",10252,student,0
"7 June, 2017",10253,student,0
"7 June, 2017",10262,student,1
"8 June, 2017",10270,student,0
"8 June, 2017",10271,student,1
"8 June, 2017",10273,student,0
"8 June, 2017",10277,student,1
"8 June, 2017",10278,student,0
"8 June, 2017",10280,student,1
"8 June, 2017",10284,student,0
"8 June, 2017",10285,student,0
"8 June, 2017",10286,student,0
"8 June, 2017",10287,student,1
"9 June, 2017",10288,student,1
"9 June, 2017",10289,student,0
"9 June, 2017",10293,student,0
"9 June, 2017",10294,student,0
"9 June, 2017",10296,student,1
"9 June, 2017",10300,student,0
"10 June, 2017",10304,student,0
"10 June, 2017",10305,student,0
"10 June, 2017",10306,student,1
"10 June, 2017",10307,student,1
"11 June, 2017",10309,student,0
"11 June, 2017",10310,student,1
"11 June, 2017",10312,student,0
"12 June, 2017",10313,student,1
"12 June, 2017",10322,student,1
"12 June, 2017",10324,student,1
"13 June, 2017",10332,student,1
"13 June, 2017",10333,student,0
"13 June, 2017",10335,student,0
"13 June, 2017",10341,student,1
"13 June, 2017",10348,student,0
"13 June, 2017",10349,student,0
"13 June, 2017",10351,student,1
"14 June, 2017",10353,student,0
"14 June, 2017",10354,student,0
"14 June, 2017",10355,student,0
"14 June, 2017",10356,student,0
"14 June, 2017",10357,student,0
"14 June, 2017",10358,student,0
"14 June, 2017",10359,student,1
"14 June, 2017",10365,student,0
"14 June, 2017",10366,student,0
"14 June, 2017",10367,student,0
"14 June, 2017",10368,student,1
"14 June, 2017",10369,student,0
"14 June, 2017",10370,student,0
"14 June, 2017",10371,student,0
"14 June, 2017",10372,student,0
"14 June, 2017",10373,student,0
"14 June, 2017",10374,student,0
"14 June, 2017",10375,student,0
"14 June, 2017",10376,student,0
"14 June, 2017",10377,student,0
"14 June, 2017",10378,student,0
"14 June, 2017",10379,student,0
"14 June, 2017",10380,student,1
"14 June, 2017",10381,student,0
"14 June, 2017",10382,student,0
"14 June, 2017",10383,student,0
"14 June, 2017",10384,student,0
"14 June, 2017",10385,student,1
"14 June, 2017",10387,student,0
"14 June, 2017",10388,student,0
"14 June, 2017",10389,student,0
"14 June, 2017",10390,student,0
"14 June, 2017",10391,student,0
"14 June, 2017",10392,student,1
"14 June, 2017",10393,student,0
"14 June, 2017",10394,student,0
"14 June, 2017",10395,student,0
"14 June, 2017",10396,student,0
"14 June, 2017",10397,student,0
"14 June, 2017",10398,student,1
"14 June, 2017",10399,student,0
"14 June, 2017",10400,student,1
"14 June, 2017",10403,student,0
"14 June, 2017",10404,student,0
"14 June, 2017",10405,student,0
"14 June, 2017",10406,student,0
"14 June, 2017",10407,student,0
"15 June, 2017",10411,student,0
"15 June, 2017",10416,student,0
"15 June, 2017",10418,student,0
"16 June, 2017",10420,student,1
"16 June, 2017",10421,student,1
"16 June, 2017",10425,student,0
"16 June, 2017",10426,student,1
"16 June, 2017",10428,student,0
"18 June, 2017",10435,student,1
"18 June, 2017",10436,student,1
"18 June, 2017",10437,student,1
"18 June, 2017",10438,student,1
"18 June, 2017",10439,student,1
"19 June, 2017",10440,student,0
"20 June, 2017",10449,student,0
"20 June, 2017",10450,student,2
"20 June, 2017",10458,student,0
"20 June, 2017",10460,student,0
"21 June, 2017",10461,student,1
"21 June, 2017",10464,student,0
"21 June, 2017",10465,student,1
"21 June, 2017",10468,student,1
"21 June, 2017",10469,student,1
"21 June, 2017",10470,student,1
"21 June, 2017",10472,student,1
"21 June, 2017",10473,student,1
"21 June, 2017",10474,student,0
"22 June, 2017",10476,student,0
"22 June, 2017",10477,student,1
"22 June, 2017",10478,student,0
"22 June, 2017",10481,student,0
"22 June, 2017",10482,student,1
"22 June, 2017",10483,student,0
"23 June, 2017",10488,student,1
"23 June, 2017",10490,student,2
"23 June, 2017",10491,student,1
"23 June, 2017",10493,student,1
"23 June, 2017",10494,student,1
"23 June, 2017",10495,student,0
"23 June, 2017",10496,student,1
"23 June, 2017",10497,student,0
"23 June, 2017",10498,student,1
"23 June, 2017",10499,student,1
"23 June, 2017",10500,student,1
"25 June, 2017",10502,student,1
"25 June, 2017",10503,student,1
"25 June, 2017",10506,student,0
"25 June, 2017",10507,student,1
"26 June, 2017",10508,student,0
"26 June, 2017",10509,student,1
"26 June, 2017",10510,student,1
"26 June, 2017",10511,student,1
"26 June, 2017",10513,student,1
"26 June, 2017",10514,student,0
"26 June, 2017",10515,student,0
"26 June, 2017",10516,student,1
"26 June, 2017",10517,student,0
"26 June, 2017",10522,student,1
"26 June, 2017",10523,student,1
"26 June, 2017",10525,student,1
"26 June, 2017",10526,student,0
"27 June, 2017",10530,student,1
"27 June, 2017",10532,student,1
"27 June, 2017",10533,student,0
"27 June, 2017",10535,student,0
"27 June, 2017",10536,student,0
"27 June, 2017",10540,student,1
"27 June, 2017",10541,student,1
"27 June, 2017",10543,student,1
"27 June, 2017",10544,student,1
"27 June, 2017",10545,student,1
"28 June, 2017",10546,student,0
"28 June, 2017",10551,student,0
"28 June, 2017",10553,student,1
"28 June, 2017",10554,student,1
"29 June, 2017",10556,student,1
"29 June, 2017",10557,student,0
"29 June, 2017",10563,student,0
"29 June, 2017",10564,student,0
"29 June, 2017",10565,student,0
"30 June, 2017",10566,student,1
"30 June, 2017",10567,student,0
"30 June, 2017",10571,student,0
"30 June, 2017",10574,student,1
"30 June, 2017",10575,student,0
"30 June, 2017",10576,student,0
"1 July, 2017",10578,student,1
"1 July, 2017",10580,student,0
"2 July, 2017",10585,student,0
"3 July, 2017",10587,student,0
"3 July, 2017",10589,student,0
"3 July, 2017",10590,student,0
"3 July, 2017",10591,student,0
"5 July, 2017",10599,student,1
"5 July, 2017",10601,student,0
"5 July, 2017",10603,student,0
"5 July, 2017",10606,student,0
"5 July, 2017",10608,student,0
"5 July, 2017",10611,student,1
"6 July, 2017",10614,student,0
"6 July, 2017",10619,student,0
"6 July, 2017",10620,student,0
"7 July, 2017",10627,student,0
"7 July, 2017",10629,student,0
"8 July, 2017",10650,student,0
"8 July, 2017",10652,student,0
"9 July, 2017",10657,student,0
"9 July, 2017",10658,student,0
"9 July, 2017",10661,student,2
"10 July, 2017",10663,student,1
"10 July, 2017",10664,student,1
"10 July, 2017",10665,student,1
"10 July, 2017",10666,student,1
"10 July, 2017",10667,student,1
"10 July, 2017",10668,student,2
"10 July, 2017",10669,student,1
"10 July, 2017",10670,student,0
"10 July, 2017",10672,student,1
"10 July, 2017",10673,student,1
"10 July, 2017",10674,student,1
"10 July, 2017",10677,student,1
"10 July, 2017",10681,student,0
"10 July, 2017",10682,student,1
"10 July, 2017",10685,student,1
"10 July, 2017",10686,student,0
"10 July, 2017",10687,student,1
"10 July, 2017",10688,student,1
"10 July, 2017",10689,student,2
"10 July, 2017",10690,student,0
"10 July, 2017",10691,student,0
"10 July, 2017",10694,student,2
"10 July, 2017",10695,student,1
"10 July, 2017",10696,student,1
"10 July, 2017",10699,student,0
"10 July, 2017",10700,student,0
"10 July, 2017",10702,student,0
"10 July, 2017",10703,student,1
"10 July, 2017",10704,student,2
"10 July, 2017",10705,student,0
"11 July, 2017",10707,student,1
"11 July, 2017",10709,student,0
"11 July, 2017",10710,student,1
"11 July, 2017",10711,student,1
"11 July, 2017",10713,student,0
"11 July, 2017",10715,student,0
"11 July, 2017",10719,student,1
"11 July, 2017",10720,student,2
"11 July, 2017",10721,student,1
"11 July, 2017",10723,student,1
"11 July, 2017",10726,student,0
"11 July, 2017",10728,student,2
"11 July, 2017",10729,student,0
"11 July, 2017",10730,student,1
"11 July, 2017",10731,student,0
"12 July, 2017",10732,student,0
"12 July, 2017",10733,student,0
"12 July, 2017",10734,student,0
"12 July, 2017",10735,student,0
"12 July, 2017",10742,student,0
"12 July, 2017",10743,student,1
"12 July, 2017",10744,student,1
"13 July, 2017",10746,student,1
"13 July, 2017",10747,student,1
"13 July, 2017",10748,student,1
"13 July, 2017",10749,student,1
"13 July, 2017",10750,student,2
"13 July, 2017",10753,student,1
"13 July, 2017",10754,student,0
"13 July, 2017",10755,student,0
"13 July, 2017",10756,student,1
"13 July, 2017",10758,student,1
"13 July, 2017",10760,student,1
"13 July, 2017",10762,student,1
"13 July, 2017",10767,student,0
"13 July, 2017",10768,student,1
"13 July, 2017",10774,student,1
"13 July, 2017",10775,student,0
"13 July, 2017",10776,student,0
"14 July, 2017",10777,student,0
"14 July, 2017",10778,student,0
"14 July, 2017",10779,student,0
"14 July, 2017",10788,student,1
"14 July, 2017",10793,student,1
"14 July, 2017",10796,student,0
"15 July, 2017",10800,student,1
"15 July, 2017",10801,student,0
"15 July, 2017",10803,student,1
"15 July, 2017",10804,student,0
"15 July, 2017",10805,student,0
"15 July, 2017",10806,student,0
"16 July, 2017",10807,student,0
"16 July, 2017",10808,student,0
"16 July, 2017",10809,student,0
"16 July, 2017",10810,student,0
"17 July, 2017",10812,student,0
"17 July, 2017",10813,student,0
"17 July, 2017",10815,student,0
"17 July, 2017",10816,student,0
"17 July, 2017",10817,student,1
"17 July, 2017",10818,student,1
"17 July, 2017",10820,student,1
"17 July, 2017",10821,student,1
"17 July, 2017",10830,student,1
"17 July, 2017",10832,student,0
"17 July, 2017",10833,student,0
"18 July, 2017",10834,student,0
"18 July, 2017",10837,student,0
"18 July, 2017",10841,student,3
"18 July, 2017",10842,student,1
"18 July, 2017",10843,student,2
"18 July, 2017",10844,student,1
"18 July, 2017",10846,student,0
"18 July, 2017",10847,student,1
"18 July, 2017",10850,student,1
"18 July, 2017",10853,student,1
"18 July, 2017",10855,student,0
"19 July, 2017",10859,student,0
"19 July, 2017",10864,student,0
"19 July, 2017",10866,student,2
"19 July, 2017",10867,student,0
"19 July, 2017",10871,student,0
"20 July, 2017",10877,student,0
"21 July, 2017",10889,student,0
"22 July, 2017",10891,student,0
"23 July, 2017",10895,student,0
"23 July, 2017",10899,student,0
"23 July, 2017",10901,student,0
"24 July, 2017",10905,student,0
"25 July, 2017",10925,student,0
"25 July, 2017",10930,student,2
"25 July, 2017",10933,student,0
"26 July, 2017",10954,student,0
"26 July, 2017",10960,student,0
"27 July, 2017",10971,student,0
"27 July, 2017",10973,student,0
"27 July, 2017",10976,student,0
"28 July, 2017",10978,student,0
"28 July, 2017",10981,student,0
"31 July, 2017",10995,student,0
"1 August, 2017",11030,student,0
"2 August, 2017",11041,student,0
"2 August, 2017",11062,student,2
"3 August, 2017",11067,student,0
"3 August, 2017",11068,student,1
"4 August, 2017",11108,student,0
"4 August, 2017",11109,student,1
"5 August, 2017",11113,student,0
"5 August, 2017",11114,student,0
"6 August, 2017",11116,student,0
"7 August, 2017",11123,student,0
"9 August, 2017",11153,student,1
"9 August, 2017",11155,student,0
"9 August, 2017",11170,student,0
"10 August, 2017",11201,student,0
"11 August, 2017",11230,student,0
"12 August, 2017",11235,student,0
"13 August, 2017",11238,student,0
"14 August, 2017",11239,student,0
"14 August, 2017",11241,student,1
"14 August, 2017",11247,student,1
"15 August, 2017",11270,student,0
"15 August, 2017",11282,student,0
"15 August, 2017",11285,student,0
"15 August, 2017",11290,student,0
"15 August, 2017",11293,student,0
"16 August, 2017",11298,student,0
"16 August, 2017",11303,student,0
"16 August, 2017",11307,student,0
"16 August, 2017",11309,student,0
"16 August, 2017",11311,student,0
"16 August, 2017",11315,student,0
"16 August, 2017",11316,student,0
"16 August, 2017",11320,student,0
"17 August, 2017",11329,student,0
"17 August, 2017",11330,student,0
"17 August, 2017",11332,student,0
"17 August, 2017",11338,student,0
"17 August, 2017",11344,student,0
"17 August, 2017",11346,student,0
"17 August, 2017",11347,student,0
"17 August, 2017",11348,student,0
"19 August, 2017",11375,student,0
"21 August, 2017",11378,student,0
"21 August, 2017",11380,student,0
"21 August, 2017",11400,student,1
"22 August, 2017",11415,student,1
"22 August, 2017",11416,student,1
"22 August, 2017",11417,student,0
"22 August, 2017",11418,student,0
"22 August, 2017",11419,student,0
"22 August, 2017",11420,student,0
"22 August, 2017",11421,student,1
"22 August, 2017",11422,student,0
"22 August, 2017",11423,student,1
"22 August, 2017",11424,student,1
"22 August, 2017",11425,student,1
"22 August, 2017",11426,student,1
"22 August, 2017",11427,student,0
"22 August, 2017",11428,student,1
"22 August, 2017",11430,student,0
"22 August, 2017",11431,student,0
"22 August, 2017",11432,student,0
"22 August, 2017",11433,student,0
"22 August, 2017",11434,student,1
"22 August, 2017",11435,student,0
"22 August, 2017",11436,student,0
"22 August, 2017",11437,student,0
"22 August, 2017",11438,student,1
"22 August, 2017",11439,student,1
"22 August, 2017",11440,student,2
"22 August, 2017",11441,student,0
"22 August, 2017",11442,student,0
"22 August, 2017",11443,student,1
"22 August, 2017",11444,student,1
"22 August, 2017",11445,student,0
"22 August, 2017",11446,student,0
"22 August, 2017",11447,student,1
"22 August, 2017",11448,student,1
"22 August, 2017",11449,student,1
"22 August, 2017",11450,student,1
"22 August, 2017",11451,student,1
"22 August, 2017",11452,student,0
"22 August, 2017",11453,student,1
"22 August, 2017",11454,student,2
"22 August, 2017",11455,student,1
"22 August, 2017",11456,student,1
"22 August, 2017",11457,student,0
"22 August, 2017",11458,student,1
"22 August, 2017",11459,student,1
"22 August, 2017",11460,student,1
"22 August, 2017",11461,student,1
"22 August, 2017",11462,student,0
"22 August, 2017",11463,student,1
"22 August, 2017",11464,student,1
"22 August, 2017",11465,student,1
"22 August, 2017",11466,student,1
"22 August, 2017",11467,student,1
"22 August, 2017",11468,student,1
"22 August, 2017",11469,student,1
"22 August, 2017",11470,student,1
"22 August, 2017",11471,student,1
"22 August, 2017",11472,student,1
"22 August, 2017",11473,student,1
"22 August, 2017",11474,student,1
"22 August, 2017",11475,student,1
"22 August, 2017",11476,student,1
"22 August, 2017",11477,student,1
"22 August, 2017",11478,student,1
"22 August, 2017",11479,student,2
"22 August, 2017",11480,student,1
"22 August, 2017",11481,student,1
"22 August, 2017",11483,student,1
"22 August, 2017",11490,student,1
"22 August, 2017",11492,student,1
"23 August, 2017",11497,student,0
"23 August, 2017",11502,student,0
"23 August, 2017",11510,student,0
"24 August, 2017",11526,student,1
"24 August, 2017",11530,student,1
"24 August, 2017",11531,student,0
"24 August, 2017",11532,student,1
"24 August, 2017",11533,student,2
"24 August, 2017",11534,student,0
"24 August, 2017",11535,student,0
"24 August, 2017",11536,student,0
"24 August, 2017",11537,student,0
"24 August, 2017",11538,student,1
"24 August, 2017",11539,student,0
"24 August, 2017",11540,student,0
"24 August, 2017",11541,student,0
"24 August, 2017",11543,student,1
"24 August, 2017",11544,student,1
"24 August, 2017",11546,student,0
"24 August, 2017",11547,student,0
"24 August, 2017",11548,student,1
"24 August, 2017",11549,student,1
"24 August, 2017",11552,student,1
"24 August, 2017",11553,student,1
"25 August, 2017",11567,student,0
"25 August, 2017",11569,student,0
"25 August, 2017",11570,student,0
"26 August, 2017",11587,student,0
"27 August, 2017",11588,student,0
"28 August, 2017",11595,student,1
"28 August, 2017",11599,student,0
"28 August, 2017",11600,student,0
"28 August, 2017",11601,student,1
"28 August, 2017",11602,student,1
"28 August, 2017",11616,student,0
"29 August, 2017",11620,student,1
"29 August, 2017",11621,student,1
"29 August, 2017",11622,student,1
"29 August, 2017",11623,student,1
"29 August, 2017",11624,student,1
"29 August, 2017",11625,student,1
"29 August, 2017",11627,student,0
"29 August, 2017",11638,student,0
"29 August, 2017",11639,student,1
"29 August, 2017",11641,student,1
"29 August, 2017",11653,student,0
"29 August, 2017",11657,student,1
"30 August, 2017",11659,student,0
"30 August, 2017",11660,student,0
"30 August, 2017",11661,student,0
"30 August, 2017",11662,student,1
"30 August, 2017",11663,student,1
"30 August, 2017",11665,student,1
"30 August, 2017",11666,student,1
"30 August, 2017",11668,student,0
"30 August, 2017",11670,student,0
"30 August, 2017",11671,student,0
"30 August, 2017",11672,student,0
"30 August, 2017",11673,student,0
"30 August, 2017",11674,student,0
"30 August, 2017",11675,student,0
"30 August, 2017",11677,student,0
"30 August, 2017",11678,student,0
"30 August, 2017",11679,student,0
"30 August, 2017",11680,student,0
"30 August, 2017",11681,student,0
"30 August, 2017",11682,student,0
"30 August, 2017",11683,student,0
"30 August, 2017",11684,student,0
"30 August, 2017",11685,student,0
"30 August, 2017",11688,student,0
"30 August, 2017",11690,student,0
"30 August, 2017",11691,student,0
"30 August, 2017",11692,student,0
"30 August, 2017",11693,student,0
"30 August, 2017",11694,student,0
"30 August, 2017",11695,student,0
"30 August, 2017",11696,student,0
"30 August, 2017",11697,student,0
"30 August, 2017",11698,student,0
"30 August, 2017",11699,student,0
"30 August, 2017",11700,student,0
"30 August, 2017",11701,student,0
"30 August, 2017",11702,student,0
"30 August, 2017",11703,student,0
"30 August, 2017",11704,student,0
"30 August, 2017",11705,student,0
"30 August, 2017",11706,student,0
"30 August, 2017",11707,student,0
"30 August, 2017",11708,student,0
"30 August, 2017",11709,student,0
"30 August, 2017",11710,student,0
"30 August, 2017",11711,student,0
"30 August, 2017",11712,student,0
"30 August, 2017",11713,student,0
"30 August, 2017",11714,student,0
"30 August, 2017",11715,student,0
"30 August, 2017",11716,student,0
"30 August, 2017",11717,student,0
"30 August, 2017",11718,student,0
"30 August, 2017",11719,student,0
"30 August, 2017",11720,student,1
"30 August, 2017",11721,student,0
"30 August, 2017",11722,student,0
"30 August, 2017",11723,student,0
"30 August, 2017",11724,student,0
"30 August, 2017",11728,student,1
"30 August, 2017",11732,student,0
"30 August, 2017",11733,student,0
"30 August, 2017",11735,student,0
"30 August, 2017",11738,student,1
"30 August, 2017",11739,student,0
"30 August, 2017",11740,student,0
"30 August, 2017",11741,student,1
"30 August, 2017",11742,student,1
"30 August, 2017",11743,student,1
"30 August, 2017",11744,student,2
"30 August, 2017",11745,student,11
"30 August, 2017",11747,student,0
"30 August, 2017",11751,student,0
"30 August, 2017",11752,student,0
"30 August, 2017",11753,student,0
"30 August, 2017",11754,student,1
"30 August, 2017",11755,student,1
"30 August, 2017",11756,student,1
"30 August, 2017",11757,student,0
"30 August, 2017",11758,student,1
"30 August, 2017",11759,student,0
"30 August, 2017",11760,student,0
"30 August, 2017",11761,student,0
"30 August, 2017",11762,student,0
"30 August, 2017",11763,student,0
"30 August, 2017",11764,student,0
"30 August, 2017",11765,student,0
"30 August, 2017",11766,student,0
"30 August, 2017",11767,student,1
"30 August, 2017",11768,student,0
"30 August, 2017",11771,student,0
"30 August, 2017",11772,student,0
"30 August, 2017",11774,student,0
"30 August, 2017",11775,student,1
"30 August, 2017",11780,student,0
"30 August, 2017",11781,student,2
"30 August, 2017",11782,student,1
"30 August, 2017",11783,student,1
"30 August, 2017",11785,student,1
"30 August, 2017",11787,student,0
"30 August, 2017",11789,student,1
"31 August, 2017",11793,student,1
"31 August, 2017",11794,student,1
"31 August, 2017",11798,student,2
"31 August, 2017",11801,student,1
"31 August, 2017",11802,student,1
"31 August, 2017",11803,student,1
"31 August, 2017",11805,student,1
"31 August, 2017",11814,student,0
"31 August, 2017",11815,student,1
"31 August, 2017",11816,student,1
"31 August, 2017",11820,student,0
"31 August, 2017",11825,student,0
"31 August, 2017",11826,student,0
"1 September, 2017",11828,student,0
"1 September, 2017",11829,student,0
"1 September, 2017",11830,student,0
"1 September, 2017",11832,student,4
"1 September, 2017",11833,student,0
"1 September, 2017",11850,student,0
"1 September, 2017",11856,student,0
"1 September, 2017",11857,student,1
"1 September, 2017",11858,student,1
"2 September, 2017",11859,student,0
"2 September, 2017",11860,student,0
"2 September, 2017",11862,student,0
"2 September, 2017",11863,student,0
"2 September, 2017",11864,student,0
"2 September, 2017",11865,student,2
"2 September, 2017",11866,student,0
"2 September, 2017",11867,student,1
"3 September, 2017",11870,student,1
"3 September, 2017",11871,student,1
"3 September, 2017",11872,student,0
"4 September, 2017",11874,student,1
"4 September, 2017",11875,student,0
"4 September, 2017",11876,student,1
"4 September, 2017",11877,student,0
"5 September, 2017",11880,student,0
"5 September, 2017",11881,student,0
"5 September, 2017",11882,student,1
"5 September, 2017",11883,student,0
"5 September, 2017",11884,student,0
"5 September, 2017",11885,student,2
"5 September, 2017",11892,student,1
"5 September, 2017",11896,student,2
"5 September, 2017",11897,student,3
"5 September, 2017",11898,student,0
"5 September, 2017",11899,student,0
"5 September, 2017",11900,student,1
"5 September, 2017",11901,student,0
"5 September, 2017",11902,student,1
"5 September, 2017",11903,student,1
"5 September, 2017",11904,student,1
"5 September, 2017",11905,student,0
"5 September, 2017",11906,student,1
"5 September, 2017",11907,student,1
"5 September, 2017",11908,student,1
"5 September, 2017",11909,student,0
"5 September, 2017",11910,student,1
"5 September, 2017",11911,student,1
"5 September, 2017",11912,student,0
"5 September, 2017",11913,student,1
"5 September, 2017",11914,student,0
"5 September, 2017",11915,student,0
"5 September, 2017",11916,student,1
"5 September, 2017",11917,student,0
"5 September, 2017",11918,student,0
"5 September, 2017",11919,student,1
"5 September, 2017",11920,student,0
"5 September, 2017",11921,student,1
"5 September, 2017",11922,student,0
"5 September, 2017",11923,student,1
"5 September, 2017",11924,student,1
"5 September, 2017",11925,student,0
"5 September, 2017",11926,student,0
"5 September, 2017",11927,student,1
"5 September, 2017",11928,student,1
"5 September, 2017",11931,student,2
"5 September, 2017",11933,student,0
"5 September, 2017",11937,student,0
"5 September, 2017",11938,student,2
"6 September, 2017",11939,student,0
"6 September, 2017",11941,student,0
"6 September, 2017",11942,student,1
"6 September, 2017",11943,student,1
"6 September, 2017",11950,student,1
"6 September, 2017",11953,student,0
"6 September, 2017",11955,student,0
"6 September, 2017",11960,student,1
"6 September, 2017",11961,student,1
"6 September, 2017",11963,student,1
"6 September, 2017",11964,student,0
"6 September, 2017",11965,student,0
"6 September, 2017",11969,student,0
"6 September, 2017",11970,student,1
"6 September, 2017",11973,student,0
"6 September, 2017",11974,student,1
"6 September, 2017",11975,student,1
"6 September, 2017",11976,student,2
"6 September, 2017",11977,student,0
"6 September, 2017",11978,student,0
"6 September, 2017",11979,student,0
"6 September, 2017",11981,student,0
"6 September, 2017",11986,student,1
"7 September, 2017",11987,student,0
"7 September, 2017",11988,student,0
"7 September, 2017",11991,student,1
"7 September, 2017",11993,student,0
"7 September, 2017",11995,student,2
"7 September, 2017",12002,student,0
"7 September, 2017",12003,student,0
"7 September, 2017",12004,student,1
"7 September, 2017",12011,student,0
"7 September, 2017",12013,student,1
"7 September, 2017",12016,student,1
"7 September, 2017",12017,student,0
"7 September, 2017",12018,student,1
"7 September, 2017",12019,student,1
"7 September, 2017",12021,student,0
"7 September, 2017",12023,student,1
"7 September, 2017",12025,student,0
"7 September, 2017",12026,student,0
"7 September, 2017",12027,student,0
"7 September, 2017",12028,student,1
