Day of Created At,Id,Name,Taggable,Taggable Id,Type
"5 November, 2018",147986,market research,course,1591,categories
"6 November, 2018",148062,entrepreneurship,project,5816,categories
"6 November, 2018",148099,communications,course,1640,categories
"6 November, 2018",148101,marketing,course,1640,categories
"6 November, 2018",148102,product development,course,1640,categories
"6 November, 2018",148130,retail,project,5775,categories
"6 November, 2018",148131,market research,project,5775,categories
"6 November, 2018",148132,marketing,project,5775,categories
"6 November, 2018",148135,retail,project,5820,categories
"6 November, 2018",148136,market research,project,5820,categories
"6 November, 2018",148137,marketing,project,5820,categories
"6 November, 2018",148139,retail,project,5821,categories
"6 November, 2018",148140,market research,project,5821,categories
"6 November, 2018",148141,marketing,project,5821,categories
"7 November, 2018",148169,product development,project,5822,categories
"8 November, 2018",148229,human resources,project,5827,categories
"8 November, 2018",148251,media production,project,5830,categories
"8 November, 2018",148252,market research,project,5830,categories
"8 November, 2018",148253,marketing,project,5830,categories
"9 November, 2018",148263,market research,project,5831,categories
"9 November, 2018",148265,graphic design,project,5834,categories
"9 November, 2018",148266,entrepreneurship,project,5834,categories
"9 November, 2018",148267,media production,project,5834,categories
"9 November, 2018",148268,communications,project,5834,categories
"9 November, 2018",148269,marketing,project,5834,categories
"9 November, 2018",148274,trades & services,project,5833,categories
"9 November, 2018",148275,media production,project,5833,categories
"9 November, 2018",148276,communications,project,5833,categories
"9 November, 2018",148277,market research,project,5833,categories
"9 November, 2018",148278,marketing,project,5833,categories
"9 November, 2018",148279,trades & services,project,5835,categories
"9 November, 2018",148281,market research,project,5835,categories
"9 November, 2018",148282,marketing,project,5835,categories
"9 November, 2018",148285,market research,project,5836,categories
"9 November, 2018",148287,social sciences,project,5837,categories
"9 November, 2018",148289,market research,project,5837,categories
"9 November, 2018",148290,marketing,project,5837,categories
"9 November, 2018",148291,sciences,project,5837,categories
"9 November, 2018",148295,trades & services,project,5838,categories
"9 November, 2018",148296,media production,project,5838,categories
"9 November, 2018",148297,communications,project,5838,categories
"9 November, 2018",148298,market research,project,5838,categories
"9 November, 2018",148299,marketing,project,5838,categories
"9 November, 2018",148301,market research,project,5839,categories
"9 November, 2018",148302,marketing,project,5839,categories
"9 November, 2018",148317,information technology,course,1641,categories
"9 November, 2018",148319,humanities,course,1641,categories
"10 November, 2018",148333,sales,project,5843,categories
"10 November, 2018",148336,market research,project,5843,categories
"10 November, 2018",148337,sciences,project,5843,categories
"11 November, 2018",148358,entrepreneurship,course,1642,categories
"11 November, 2018",148359,communications,course,1642,categories
"11 November, 2018",148360,marketing,course,1642,categories
"12 November, 2018",148366,graphic design,project,5848,categories
"12 November, 2018",148367,marketing,project,5848,categories
"12 November, 2018",148372,graphic design,project,5849,categories
"12 November, 2018",148374,marketing,project,5849,categories
"12 November, 2018",148379,marketing,project,5850,categories
"13 November, 2018",148387,marketing,project,5851,categories
"13 November, 2018",148389,market research,course,1410,categories
"14 November, 2018",148404,entrepreneurship,course,1643,categories
"14 November, 2018",148405,human resources,course,1643,categories
"14 November, 2018",148406,operations & project management,course,1643,categories
"14 November, 2018",148408,marketing,course,1643,categories
"14 November, 2018",148413,sales,project,5854,categories
"14 November, 2018",148415,market research,project,5854,categories
"14 November, 2018",148416,marketing,project,5854,categories
"14 November, 2018",148418,graphic design,project,5855,categories
"14 November, 2018",148419,visual & performing arts,project,5855,categories
"14 November, 2018",148420,media production,project,5855,categories
"14 November, 2018",148421,market research,project,5855,categories
"14 November, 2018",148458,human resources,project,5856,categories
"14 November, 2018",148459,operations & project management,project,5856,categories
"14 November, 2018",148460,organizational behaviour & leadership,project,5856,categories
"14 November, 2018",148472,graphic design,project,5861,categories
"14 November, 2018",148473,sales,project,5861,categories
"14 November, 2018",148474,information technology,project,5861,categories
"14 November, 2018",148475,media production,project,5861,categories
"14 November, 2018",148476,market research,project,5861,categories
"14 November, 2018",148493,computer science & development,project,5862,categories
"14 November, 2018",148496,product development,project,5862,categories
"15 November, 2018",148524,operations & project management,course,1644,categories
"15 November, 2018",148529,entrepreneurship,course,1644,categories
"15 November, 2018",148531,operations & project management,course,1645,categories
"15 November, 2018",148540,entrepreneurship,course,1645,categories
"15 November, 2018",148542,market research,course,1645,categories
"15 November, 2018",148555,human resources,course,1646,categories
"15 November, 2018",148572,human resources,course,1647,categories
"15 November, 2018",148573,operations & project management,course,1647,categories
"15 November, 2018",148575,market research,course,1647,categories
"15 November, 2018",148576,marketing,course,1647,categories
"16 November, 2018",148612,graphic design,project,5864,categories
"16 November, 2018",148613,information technology,project,5864,categories
"16 November, 2018",148614,marketing,project,5864,categories
"16 November, 2018",148615,product development,project,5864,categories
"16 November, 2018",148632,graphic design,project,5870,categories
"16 November, 2018",148633,marketing,project,5870,categories
"16 November, 2018",148635,market research,project,5865,categories
"16 November, 2018",148636,marketing,project,5865,categories
"17 November, 2018",148659,graphic design,project,5873,categories
"17 November, 2018",148660,entrepreneurship,project,5873,categories
"17 November, 2018",148661,market research,project,5873,categories
"17 November, 2018",148662,marketing,project,5873,categories
"17 November, 2018",148663,product development,project,5873,categories
"18 November, 2018",148664,graphic design,project,5874,categories
"18 November, 2018",148665,entrepreneurship,project,5874,categories
"18 November, 2018",148666,communications,project,5874,categories
"18 November, 2018",148668,marketing,project,5874,categories
"19 November, 2018",148675,operations & project management,project,5875,categories
"19 November, 2018",148697,engineering,course,1651,categories
"19 November, 2018",148698,computer science & development,course,1651,categories
"19 November, 2018",148711,sales,course,1652,categories
"19 November, 2018",148712,entrepreneurship,course,1652,categories
"19 November, 2018",148713,communications,course,1652,categories
"19 November, 2018",148714,market research,course,1652,categories
"19 November, 2018",148715,marketing,course,1652,categories
"19 November, 2018",148738,information technology,course,1653,categories
"19 November, 2018",148745,operations & project management,course,1653,categories
"19 November, 2018",148746,accounting & finance,course,1653,categories
"19 November, 2018",148753,entrepreneurship,project,5884,categories
"19 November, 2018",148782,market research,project,5886,categories
"19 November, 2018",148783,marketing,project,5886,categories
"19 November, 2018",148784,information technology,project,5887,categories
"19 November, 2018",148785,media production,project,5887,categories
"19 November, 2018",148786,communications,project,5887,categories
"19 November, 2018",148787,market research,project,5887,categories
"19 November, 2018",148788,marketing,project,5887,categories
"19 November, 2018",148792,market research,project,5889,categories
"19 November, 2018",148793,marketing,project,5889,categories
"19 November, 2018",148794,communications,project,5890,categories
"19 November, 2018",148795,market research,project,5890,categories
"19 November, 2018",148796,marketing,project,5890,categories
"19 November, 2018",148797,retail,project,5891,categories
"19 November, 2018",148798,operations & project management,project,5891,categories
"19 November, 2018",148801,sales,project,5892,categories
"19 November, 2018",148802,retail,project,5892,categories
"19 November, 2018",148803,communications,project,5892,categories
"19 November, 2018",148804,market research,project,5892,categories
"19 November, 2018",148805,marketing,project,5892,categories
"19 November, 2018",148812,retail,project,5894,categories
"19 November, 2018",148816,market research,project,5895,categories
"19 November, 2018",148817,marketing,project,5895,categories
"19 November, 2018",148824,sales,project,5898,categories
"19 November, 2018",148825,retail,project,5898,categories
"19 November, 2018",148827,market research,project,5898,categories
"19 November, 2018",148828,retail,project,5899,categories
"19 November, 2018",148829,operations & project management,project,5899,categories
"19 November, 2018",148830,communications,project,5899,categories
"20 November, 2018",148846,graphic design,project,5901,categories
"20 November, 2018",148847,entrepreneurship,project,5901,categories
"20 November, 2018",148848,communications,project,5901,categories
"20 November, 2018",148850,marketing,project,5901,categories
"20 November, 2018",148851,sales,course,1650,categories
"20 November, 2018",148852,operations & project management,course,1650,categories
"20 November, 2018",148853,market research,course,1650,categories
"20 November, 2018",148854,entrepreneurship,course,1650,categories
"20 November, 2018",148855,marketing,course,1650,categories
"20 November, 2018",148861,sales,project,5903,categories
"20 November, 2018",148862,market research,project,5903,categories
"20 November, 2018",148863,market research,project,5904,categories
"20 November, 2018",148864,product development,project,5904,categories
"20 November, 2018",148885,market research,course,1655,categories
"20 November, 2018",148886,marketing,course,1655,categories
"20 November, 2018",148889,communications,course,1655,categories
"20 November, 2018",148900,information technology,project,5905,categories
"20 November, 2018",148901,marketing,project,5905,categories
"20 November, 2018",148913,human resources,project,5906,categories
"20 November, 2018",148915,product development,project,5906,categories
"20 November, 2018",148916,sciences,project,5906,categories
"20 November, 2018",148951,information technology,project,5912,categories
"20 November, 2018",148954,market research,project,5912,categories
"20 November, 2018",148955,marketing,project,5912,categories
"20 November, 2018",148959,media production,project,5913,categories
"20 November, 2018",148960,communications,project,5913,categories
"20 November, 2018",148962,marketing,project,5913,categories
"20 November, 2018",148979,marketing,project,5914,categories
"21 November, 2018",148999,graphic design,project,5915,categories
"21 November, 2018",149000,information technology,project,5915,categories
"21 November, 2018",149001,marketing,project,5915,categories
"21 November, 2018",149002,product development,project,5915,categories
"21 November, 2018",149023,marketing,project,5916,categories
"21 November, 2018",149036,graphic design,project,5917,categories
"21 November, 2018",149048,retail,project,5918,categories
"21 November, 2018",149049,operations & project management,project,5918,categories
"21 November, 2018",149050,communications,project,5918,categories
"21 November, 2018",149052,retail,project,5919,categories
"21 November, 2018",149053,operations & project management,project,5919,categories
"21 November, 2018",149057,sales,project,5896,categories
"21 November, 2018",149058,retail,project,5896,categories
"21 November, 2018",149059,operations & project management,project,5896,categories
"21 November, 2018",149060,market research,project,5896,categories
"21 November, 2018",149061,marketing,project,5896,categories
"21 November, 2018",149062,sales,project,5894,categories
"21 November, 2018",149065,marketing,project,5894,categories
"21 November, 2018",149071,social sciences,project,5920,categories
"21 November, 2018",149075,humanities,project,5920,categories
"21 November, 2018",149080,graphic design,project,5921,categories
"21 November, 2018",149081,sales,project,5921,categories
"21 November, 2018",149082,communications,project,5921,categories
"21 November, 2018",149083,market research,project,5921,categories
"21 November, 2018",149084,marketing,project,5921,categories
"21 November, 2018",149085,computer science & development,course,1659,categories
"21 November, 2018",149086,information technology,course,1659,categories
"21 November, 2018",149093,computer science & development,course,1660,categories
"21 November, 2018",149094,information technology,course,1660,categories
"21 November, 2018",149106,sales,course,1661,categories
"21 November, 2018",149107,marketing,course,1661,categories
"22 November, 2018",149111,sales,project,5923,categories
"22 November, 2018",149115,market research,project,5923,categories
"22 November, 2018",149129,marketing,project,5924,categories
"22 November, 2018",149130,sales,project,5924,categories
"22 November, 2018",149131,entrepreneurship,project,5924,categories
"22 November, 2018",149132,operations & project management,project,5924,categories
"22 November, 2018",149133,market research,project,5924,categories
"22 November, 2018",149149,sales,project,5925,categories
"22 November, 2018",149150,entrepreneurship,project,5925,categories
"22 November, 2018",149151,operations & project management,project,5925,categories
"22 November, 2018",149152,market research,project,5925,categories
"22 November, 2018",149153,marketing,project,5925,categories
"22 November, 2018",149163,sales,project,5926,categories
"22 November, 2018",149164,entrepreneurship,project,5926,categories
"22 November, 2018",149165,operations & project management,project,5926,categories
"22 November, 2018",149166,market research,project,5926,categories
"22 November, 2018",149167,marketing,project,5926,categories
"22 November, 2018",149172,entrepreneurship,project,5927,categories
"22 November, 2018",149174,communications,project,5927,categories
"22 November, 2018",149175,marketing,project,5927,categories
"22 November, 2018",149183,sales,project,5927,categories
"22 November, 2018",149184,market research,project,5927,categories
"22 November, 2018",149190,graphic design,project,5928,categories
"22 November, 2018",149193,communications,project,5928,categories
"22 November, 2018",149194,marketing,project,5928,categories
"22 November, 2018",149196,sales,project,5928,categories
"22 November, 2018",149197,entrepreneurship,project,5928,categories
"22 November, 2018",149204,graphic design,project,5929,categories
"22 November, 2018",149205,sales,project,5929,categories
"22 November, 2018",149206,entrepreneurship,project,5929,categories
"22 November, 2018",149207,communications,project,5929,categories
"22 November, 2018",149208,marketing,project,5929,categories
"22 November, 2018",149215,sales,project,5930,categories
"22 November, 2018",149219,market research,project,5930,categories
"22 November, 2018",149224,engineering,course,1657,categories
"22 November, 2018",149233,communications,course,1663,categories
"22 November, 2018",149234,market research,course,1663,categories
"22 November, 2018",149239,social sciences,project,5931,categories
"22 November, 2018",149243,humanities,project,5931,categories
"22 November, 2018",149249,graphic design,project,5932,categories
"22 November, 2018",149251,communications,project,5932,categories
"22 November, 2018",149252,marketing,project,5932,categories
"23 November, 2018",149264,media production,course,1664,categories
"23 November, 2018",149265,marketing,course,1664,categories
"23 November, 2018",149269,graphic design,course,1664,categories
"23 November, 2018",149270,communications,course,1664,categories
"23 November, 2018",149285,entrepreneurship,course,1665,categories
"25 November, 2018",149297,information technology,course,1651,categories
"25 November, 2018",149298,data analysis & mathematics,course,1651,categories
"26 November, 2018",149317,communications,course,1666,categories
"26 November, 2018",149353,market research,project,5939,categories
"27 November, 2018",149377,operations & project management,course,1667,categories
"28 November, 2018",149470,data analysis & mathematics,project,5951,categories
"28 November, 2018",149472,market research,project,5951,categories
"28 November, 2018",149473,marketing,project,5951,categories
"29 November, 2018",149478,sales,course,1669,categories
"29 November, 2018",149479,communications,course,1669,categories
"29 November, 2018",149480,market research,course,1669,categories
"29 November, 2018",149481,marketing,course,1669,categories
"29 November, 2018",149489,communications,course,1670,categories
"29 November, 2018",149490,marketing,course,1670,categories
"29 November, 2018",149507,computer science & development,course,1671,categories
"29 November, 2018",149508,accounting & finance,course,1671,categories
"29 November, 2018",149516,market research,course,1553,categories
"29 November, 2018",149533,human resources,course,1672,categories
"29 November, 2018",149534,organizational behaviour & leadership,course,1672,categories
"30 November, 2018",149578,operations & project management,course,1673,categories
"30 November, 2018",149590,human resources,project,5953,categories
"30 November, 2018",149595,sales,project,5956,categories
"30 November, 2018",149596,human resources,project,5956,categories
"30 November, 2018",149597,information technology,project,5956,categories
"30 November, 2018",149598,operations & project management,project,5956,categories
"30 November, 2018",149599,accounting & finance,project,5956,categories
"1 December, 2018",149609,graphic design,course,1674,categories
"1 December, 2018",149610,information technology,course,1674,categories
"1 December, 2018",149611,communications,course,1674,categories
"2 December, 2018",149622,organizational behaviour & leadership,course,1563,categories
"2 December, 2018",149623,communications,course,1563,categories
"2 December, 2018",149628,operations & project management,course,1675,categories
"3 December, 2018",149641,graphic design,course,1676,categories
"3 December, 2018",149642,visual & performing arts,course,1676,categories
"3 December, 2018",149643,communications,course,1676,categories
"3 December, 2018",149644,market research,course,1676,categories
"3 December, 2018",149645,marketing,course,1676,categories
"3 December, 2018",149655,communications,project,5966,categories
"3 December, 2018",149656,market research,project,5966,categories
"3 December, 2018",149657,marketing,project,5966,categories
"3 December, 2018",149699,market research,project,5970,categories
"3 December, 2018",149700,marketing,project,5970,categories
"4 December, 2018",149715,sales,course,1677,categories
"4 December, 2018",149716,communications,course,1677,categories
"4 December, 2018",149717,market research,course,1677,categories
"4 December, 2018",149718,marketing,course,1677,categories
"4 December, 2018",149726,media production,course,1678,categories
"4 December, 2018",149727,communications,course,1678,categories
"4 December, 2018",149758,marketing,project,5972,categories
"4 December, 2018",149764,accounting & finance,project,5973,categories
"4 December, 2018",149780,information technology,course,1679,categories
"4 December, 2018",149783,market research,course,1679,categories
"4 December, 2018",149791,human resources,course,1680,categories
"4 December, 2018",149792,retail,course,1680,categories
"4 December, 2018",149794,operations & project management,course,1680,categories
"4 December, 2018",149795,marketing,course,1680,categories
"4 December, 2018",149806,entrepreneurship,project,5974,categories
"4 December, 2018",149807,social sciences,project,5974,categories
"5 December, 2018",149815,entrepreneurship,course,1681,categories
"5 December, 2018",149816,human resources,course,1681,categories
"5 December, 2018",149817,operations & project management,course,1681,categories
"5 December, 2018",150450,communications,course,1683,categories
"5 December, 2018",150451,marketing,course,1683,categories
"5 December, 2018",150456,market research,course,1682,categories
"5 December, 2018",150457,marketing,course,1682,categories
"5 December, 2018",150464,communications,course,1684,categories
"5 December, 2018",150467,market research,course,1684,categories
"5 December, 2018",150468,marketing,course,1684,categories
"5 December, 2018",150524,graphic design,project,5975,categories
"5 December, 2018",150527,market research,project,5975,categories
"5 December, 2018",150530,graphic design,project,5976,categories
"5 December, 2018",150533,market research,project,5976,categories
"5 December, 2018",150535,social sciences,project,5977,categories
"5 December, 2018",150536,communications,project,5977,categories
"5 December, 2018",150538,market research,project,5977,categories
"6 December, 2018",150553,engineering,course,1686,categories
"6 December, 2018",150555,medicine & health,course,1686,categories
"6 December, 2018",150556,accounting & finance,course,1686,categories
"6 December, 2018",150560,entrepreneurship,course,1451,categories
"6 December, 2018",150561,engineering,course,1687,categories
"6 December, 2018",150563,medicine & health,course,1687,categories
"6 December, 2018",150564,accounting & finance,course,1687,categories
"6 December, 2018",150581,human resources,project,5978,categories
"6 December, 2018",150582,communications,project,5978,categories
"6 December, 2018",150591,market research,project,5979,categories
"6 December, 2018",150592,marketing,project,5979,categories
"6 December, 2018",150597,human resources,project,5981,categories
"6 December, 2018",150598,organizational behaviour & leadership,project,5981,categories
"6 December, 2018",150599,communications,project,5981,categories
"7 December, 2018",150622,retail,course,1688,categories
"7 December, 2018",150623,operations & project management,course,1688,categories
"7 December, 2018",150668,information technology,project,5983,categories
"7 December, 2018",150669,operations & project management,project,5983,categories
"7 December, 2018",150670,market research,project,5983,categories
"7 December, 2018",150671,marketing,project,5983,categories
"7 December, 2018",150692,entrepreneurship,course,1690,categories
"7 December, 2018",150695,market research,course,1690,categories
"7 December, 2018",150696,marketing,course,1690,categories
"7 December, 2018",150714,computer science & development,project,5986,categories
"7 December, 2018",150715,information technology,project,5986,categories
"7 December, 2018",150729,communications,project,5991,categories
"7 December, 2018",150731,market research,project,5991,categories
"7 December, 2018",150732,marketing,project,5991,categories
"7 December, 2018",150746,social sciences,project,5996,categories
"7 December, 2018",150748,information technology,project,5996,categories
"7 December, 2018",150751,computer science & development,course,1657,categories
"7 December, 2018",150752,operations & project management,course,1657,categories
"7 December, 2018",150757,marketing,project,5997,categories
"7 December, 2018",150758,graphic design,project,5998,categories
"7 December, 2018",150761,market research,project,5999,categories
"7 December, 2018",150762,marketing,project,5999,categories
"7 December, 2018",150773,entrepreneurship,project,6000,categories
"7 December, 2018",150775,market research,project,6001,categories
"7 December, 2018",150776,marketing,project,6001,categories
"7 December, 2018",150777,market research,project,6002,categories
"7 December, 2018",150778,marketing,project,6002,categories
"7 December, 2018",150792,computer science & development,project,6003,categories
"7 December, 2018",150793,information technology,project,6003,categories
"9 December, 2018",150821,communications,project,5971,categories
"9 December, 2018",150822,marketing,project,5971,categories
"9 December, 2018",150829,market research,project,6005,categories
"9 December, 2018",150830,marketing,project,6005,categories
"9 December, 2018",150831,sales,project,6004,categories
"9 December, 2018",150832,entrepreneurship,project,6004,categories
"9 December, 2018",150833,communications,project,6004,categories
"9 December, 2018",150834,market research,project,6004,categories
"10 December, 2018",150839,market research,project,6007,categories
"10 December, 2018",150840,marketing,project,6007,categories
"10 December, 2018",150843,communications,project,6008,categories
"10 December, 2018",150845,marketing,project,6008,categories
"10 December, 2018",150852,media production,course,1692,categories
"10 December, 2018",150880,sales,course,1693,categories
"10 December, 2018",150881,communications,course,1693,categories
"10 December, 2018",150882,market research,course,1693,categories
"10 December, 2018",150883,marketing,course,1693,categories
"10 December, 2018",150892,media production,course,1694,categories
"10 December, 2018",150899,communications,course,1694,categories
"10 December, 2018",150910,information technology,course,1695,categories
"11 December, 2018",150922,computer science & development,course,1696,categories
"11 December, 2018",150949,human resources,project,6016,categories
"11 December, 2018",150950,operations & project management,project,6016,categories
"12 December, 2018",150958,medicine & health,course,1696,categories
"12 December, 2018",150971,sales,project,6017,categories
"12 December, 2018",150972,entrepreneurship,project,6017,categories
"12 December, 2018",150973,communications,project,6017,categories
"12 December, 2018",150974,market research,project,6017,categories
"12 December, 2018",150980,sales,project,6018,categories
"12 December, 2018",150981,entrepreneurship,project,6018,categories
"12 December, 2018",150982,communications,project,6018,categories
"12 December, 2018",150983,market research,project,6018,categories
"12 December, 2018",151049,engineering,project,6021,categories
"12 December, 2018",151051,computer science & development,project,6021,categories
"12 December, 2018",151052,information technology,project,6021,categories
"12 December, 2018",151055,engineering,project,6023,categories
"12 December, 2018",151057,computer science & development,project,6023,categories
"12 December, 2018",151058,information technology,project,6023,categories
"13 December, 2018",151106,market research,project,6024,categories
"13 December, 2018",151107,marketing,project,6024,categories
"13 December, 2018",151116,sales,project,6025,categories
"13 December, 2018",151119,marketing,project,6026,categories
"13 December, 2018",151123,communications,project,6026,categories
"13 December, 2018",151125,product development,project,6026,categories
"13 December, 2018",151126,sales,project,6027,categories
"13 December, 2018",151129,market research,project,6028,categories
"13 December, 2018",151130,marketing,project,6028,categories
"15 December, 2018",151172,graphic design,project,6032,categories
"15 December, 2018",151173,sales,project,6032,categories
"15 December, 2018",151174,entrepreneurship,project,6032,categories
"15 December, 2018",151175,communications,project,6032,categories
"15 December, 2018",151176,marketing,project,6032,categories
"15 December, 2018",151181,human resources,course,1678,categories
"15 December, 2018",151182,organizational behaviour & leadership,course,1678,categories
"17 December, 2018",151194,human resources,course,1703,categories
"17 December, 2018",151195,organizational behaviour & leadership,course,1703,categories
"17 December, 2018",151200,product development,course,1705,categories
"17 December, 2018",151201,sciences,course,1705,categories
"17 December, 2018",151208,human resources,course,1706,categories
"17 December, 2018",151216,communications,course,1692,categories
"17 December, 2018",151244,social sciences,project,6035,categories
"17 December, 2018",151245,communications,project,6035,categories
"17 December, 2018",151247,market research,project,6035,categories
"17 December, 2018",151253,entrepreneurship,project,6036,categories
"17 December, 2018",151254,social sciences,project,6036,categories
"17 December, 2018",151275,graphic design,course,1708,categories
"17 December, 2018",151276,retail,course,1708,categories
"17 December, 2018",151277,visual & performing arts,course,1708,categories
"17 December, 2018",151285,graphic design,course,1709,categories
"17 December, 2018",151292,market research,project,6037,categories
"17 December, 2018",151297,computer science & development,project,6038,categories
"17 December, 2018",151298,product development,project,6038,categories
"17 December, 2018",151299,graphic design,project,6040,categories
"17 December, 2018",151310,sales,project,6041,categories
"18 December, 2018",151316,marketing,course,1710,categories
"18 December, 2018",151323,entrepreneurship,course,1711,categories
"18 December, 2018",151326,market research,course,1711,categories
"18 December, 2018",151327,marketing,course,1711,categories
"18 December, 2018",151343,entrepreneurship,project,6043,categories
"18 December, 2018",151344,social sciences,project,6043,categories
"18 December, 2018",151348,entrepreneurship,project,6044,categories
"18 December, 2018",151349,social sciences,project,6044,categories
"18 December, 2018",151362,communications,project,6045,categories
"18 December, 2018",151365,operations & project management,course,1706,categories
"18 December, 2018",151367,marketing,project,6047,categories
"18 December, 2018",151371,accounting & finance,project,6048,categories
"18 December, 2018",151379,sales,project,6049,categories
"18 December, 2018",151380,trades & services,project,6049,categories
"18 December, 2018",151382,trades & services,project,6050,categories
"18 December, 2018",151383,operations & project management,project,6050,categories
"18 December, 2018",151384,organizational behaviour & leadership,project,6050,categories
"18 December, 2018",151386,market research,project,6050,categories
"19 December, 2018",151406,human resources,course,1663,categories
"19 December, 2018",151407,accounting & finance,course,1663,categories
"19 December, 2018",151438,information technology,course,1710,categories
"19 December, 2018",151439,operations & project management,course,1710,categories
"19 December, 2018",151440,organizational behaviour & leadership,course,1710,categories
"19 December, 2018",151443,sales,course,1707,categories
"19 December, 2018",151450,graphic design,project,6073,categories
"19 December, 2018",151451,information technology,project,6073,categories
"19 December, 2018",151452,market research,project,6073,categories
"19 December, 2018",151458,sales,course,1712,categories
"19 December, 2018",151469,market research,course,1698,categories
"19 December, 2018",151470,marketing,course,1698,categories
"19 December, 2018",151475,entrepreneurship,course,1668,categories
"19 December, 2018",151484,graphic design,project,6079,categories
"19 December, 2018",151486,visual & performing arts,project,6079,categories
"19 December, 2018",151487,communications,project,6079,categories
"19 December, 2018",151488,marketing,project,6079,categories
"19 December, 2018",151507,graphic design,project,6084,categories
"19 December, 2018",151508,entrepreneurship,project,6084,categories
"19 December, 2018",151509,media production,project,6084,categories
"19 December, 2018",151510,communications,project,6084,categories
"19 December, 2018",151511,marketing,project,6084,categories
"20 December, 2018",151543,engineering,project,6085,categories
"20 December, 2018",151544,entrepreneurship,project,6085,categories
"20 December, 2018",151545,computer science & development,project,6085,categories
"20 December, 2018",151546,information technology,project,6085,categories
"20 December, 2018",151547,marketing,project,6085,categories
"20 December, 2018",151554,engineering,course,1713,categories
"20 December, 2018",151555,operations & project management,course,1713,categories
"20 December, 2018",151563,information technology,course,1713,categories
"20 December, 2018",151569,communications,project,6086,categories
"20 December, 2018",151570,marketing,project,6086,categories
"20 December, 2018",151615,entrepreneurship,project,6078,categories
"20 December, 2018",151616,market research,project,6078,categories
"20 December, 2018",151617,marketing,project,6078,categories
"21 December, 2018",151641,market research,project,6092,categories
"21 December, 2018",151642,marketing,project,6092,categories
"21 December, 2018",151648,information technology,project,6051,categories
"21 December, 2018",151650,marketing,project,6051,categories
"21 December, 2018",151652,medicine & health,project,6075,categories
"21 December, 2018",151653,marketing,project,6075,categories
"21 December, 2018",151657,market research,project,6094,categories
"21 December, 2018",151658,marketing,project,6094,categories
"21 December, 2018",151673,entrepreneurship,course,1714,categories
"21 December, 2018",151675,information technology,course,1714,categories
"21 December, 2018",151676,market research,course,1714,categories
"21 December, 2018",151677,product development,course,1714,categories
"21 December, 2018",151695,entrepreneurship,course,1715,categories
"21 December, 2018",151696,retail,course,1715,categories
"21 December, 2018",151698,operations & project management,course,1715,categories
"21 December, 2018",151699,communications,course,1715,categories
"21 December, 2018",151706,market research,project,6097,categories
"21 December, 2018",151707,marketing,project,6097,categories
"21 December, 2018",151711,marketing,project,6098,categories
"24 December, 2018",151724,information technology,project,6101,categories
"24 December, 2018",151725,communications,project,6101,categories
"24 December, 2018",151726,marketing,project,6101,categories
"27 December, 2018",151750,social sciences,project,6104,categories
"27 December, 2018",151751,computer science & development,project,6104,categories
"27 December, 2018",151752,communications,project,6104,categories
"27 December, 2018",151753,accounting & finance,project,6104,categories
"28 December, 2018",151764,market research,project,6105,categories
"28 December, 2018",151765,marketing,project,6105,categories
"28 December, 2018",151773,sales,project,6092,categories
"28 December, 2018",151774,entrepreneurship,project,6092,categories
"28 December, 2018",151775,retail,project,6092,categories
"28 December, 2018",151781,entrepreneurship,project,6106,categories
"28 December, 2018",151784,market research,project,6106,categories
"28 December, 2018",151785,marketing,project,6106,categories
"29 December, 2018",151792,graphic design,project,6107,categories
"29 December, 2018",151793,entrepreneurship,project,6107,categories
"29 December, 2018",151794,market research,project,6107,categories
"29 December, 2018",151795,marketing,project,6107,categories
"29 December, 2018",151796,product development,project,6107,categories
"29 December, 2018",151798,market research,project,6108,categories
"29 December, 2018",151799,marketing,project,6108,categories
"2 January, 2019",151811,sales,project,6111,categories
"2 January, 2019",151812,entrepreneurship,project,6111,categories
"2 January, 2019",151814,communications,project,6111,categories
"2 January, 2019",151815,market research,project,6111,categories
"2 January, 2019",151831,information technology,project,6071,categories
"2 January, 2019",151832,communications,project,6071,categories
"2 January, 2019",151833,marketing,project,6071,categories
"2 January, 2019",151834,human resources,project,6113,categories
"2 January, 2019",151840,communications,project,6114,categories
"2 January, 2019",151841,marketing,project,6114,categories
"2 January, 2019",151862,communications,project,6116,categories
"2 January, 2019",151863,marketing,project,6116,categories
"2 January, 2019",151875,sales,project,6118,categories
"2 January, 2019",151876,information technology,project,6118,categories
"2 January, 2019",151877,communications,project,6118,categories
"2 January, 2019",151878,marketing,project,6118,categories
"3 January, 2019",151881,computer science & development,course,1717,categories
"3 January, 2019",151882,accounting & finance,course,1717,categories
"3 January, 2019",151896,visual & performing arts,course,1718,categories
"3 January, 2019",151897,media production,course,1718,categories
"3 January, 2019",151898,communications,course,1718,categories
"3 January, 2019",151899,marketing,course,1718,categories
"3 January, 2019",151912,entrepreneurship,course,1720,categories
"3 January, 2019",151913,market research,course,1720,categories
"3 January, 2019",151914,marketing,course,1720,categories
"3 January, 2019",151918,human resources,course,1720,categories
"3 January, 2019",151919,operations & project management,course,1720,categories
"4 January, 2019",151969,sales,course,1668,categories
"4 January, 2019",151976,operations & project management,course,1721,categories
"4 January, 2019",151977,communications,course,1721,categories
"4 January, 2019",151985,accounting & finance,course,1722,categories
"4 January, 2019",151987,market research,course,1722,categories
"4 January, 2019",151988,product development,course,1722,categories
